service_id,date,exception_type
1.5.H2390,20221122,1
1.5.H2390,20221123,1
1.5.H2390,20221124,1
1.5.H2391,20221125,1
1.5.H2342,20221126,1
1.5.H2345,20221127,1
1.5.H2390,20221128,1
1.5.H2390,20221129,1
1.5.H2390,20221130,1
1.5.H2390,20221201,1
1.5.H2391,20221202,1
1.5.H2342,20221203,1
1.5.H2345,20221204,1
1.5.H2390,20221205,1
1.5.H2345,20221206,1
1.5.H2390,20221207,1
1.5.H2345,20221208,1
1.5.H2391,20221209,1
1.5.H2342,20221210,1
1.5.H2345,20221211,1
1.5.H2390,20221212,1
1.5.H2390,20221213,1
1.5.H2390,20221214,1
1.5.H2390,20221215,1
1.5.H2391,20221216,1
1.5.H2342,20221217,1
1.5.H2345,20221218,1
1.5.H2390,20221219,1
1.5.H2390,20221220,1
1.5.H2390,20221221,1
1.5.H2390,20221222,1
1.5.H2391,20221223,1
1.5.H2342,20221224,1
1.5.H2345,20221225,1
1.5.H2345,20221226,1
1.5.H2390,20221227,1
1.5.H2390,20221228,1
1.5.H2390,20221229,1
1.5.H2391,20221230,1
1.5.H2342,20221231,1
1.5.H2345,20230101,1
1.5.H2390,20230102,1
1.5.H2390,20230103,1
1.5.H2390,20230104,1
1.5.H2390,20230105,1
1.5.H2345,20230106,1
1.5.H2342,20230107,1
1.5.H2345,20230108,1
1.5.H2390,20230109,1
1.5.H2390,20230110,1
1.5.H2390,20230111,1
1.5.H2390,20230112,1
1.5.H2391,20230113,1
1.5.H2342,20230114,1
1.5.H2345,20230115,1
1.5.H2390,20230116,1
1.5.H2390,20230117,1
1.5.H2390,20230118,1
1.5.H2390,20230119,1
1.5.H2391,20230120,1
1.5.H2342,20230121,1
1.5.H2345,20230122,1
1.5.H2390,20230123,1
1.5.H2390,20230124,1
1.5.H2390,20230125,1
1.5.H2390,20230126,1
1.5.H2391,20230127,1
1.5.H2342,20230128,1
1.5.H2345,20230129,1
1.5.H2390,20230130,1
1.5.H2390,20230131,1
1.5.H2390,20230201,1
1.5.H2390,20230202,1
1.5.H2391,20230203,1
1.5.H2342,20230204,1
1.5.H2345,20230205,1
1.5.H2390,20230206,1
1.5.H2390,20230207,1
1.5.H2390,20230208,1
1.5.H2390,20230209,1
1.5.H2391,20230210,1
1.5.H2342,20230211,1
1.5.H2345,20230212,1
1.5.H2390,20230213,1
1.5.H2390,20230214,1
1.5.H2390,20230215,1
1.5.H2390,20230216,1
1.5.H2391,20230217,1
1.5.H2342,20230218,1
1.5.H2345,20230219,1
1.5.H2390,20230220,1
1.5.H2390,20230221,1
1.5.H2390,20230222,1
1.5.H2390,20230223,1
1.5.H2391,20230224,1
1.5.H2342,20230225,1
1.5.H2345,20230226,1
1.5.H2390,20230227,1
1.5.H2390,20230228,1
1.5.H2390,20230301,1
1.5.H2390,20230302,1
1.5.H2391,20230303,1
1.5.H2342,20230304,1
1.5.H2345,20230305,1
1.5.H2390,20230306,1
1.5.H2390,20230307,1
1.5.H2390,20230308,1
1.5.H2390,20230309,1
1.5.H2391,20230310,1
1.5.H2342,20230311,1
1.5.H2345,20230312,1
1.5.H2390,20230313,1
1.5.H2390,20230314,1
1.5.H2390,20230315,1
1.5.H2390,20230316,1
1.5.H2391,20230317,1
1.5.H2342,20230318,1
1.5.H2345,20230319,1
1.5.H2390,20230320,1
1.5.H2390,20230321,1
1.5.H2390,20230322,1
1.5.H2390,20230323,1
1.5.H2391,20230324,1
1.5.H2342,20230325,1
1.5.H2345,20230326,1
1.5.H2390,20230327,1
1.5.H2390,20230328,1
1.5.H2390,20230329,1
1.5.H2390,20230330,1
1.5.H2391,20230331,1
1.5.H2342,20230401,1
1.5.H2345,20230402,1
1.5.H2390,20230403,1
1.5.H2390,20230404,1
1.5.H2390,20230405,1
1.5.H2390,20230406,1
1.5.H2345,20230407,1
1.5.H2342,20230408,1
1.5.H2345,20230409,1
1.5.H2345,20230410,1
1.5.H2390,20230411,1
1.5.H2390,20230412,1
1.5.H2390,20230413,1
1.5.H2391,20230414,1
1.5.H2342,20230415,1
1.5.H2345,20230416,1
1.5.H2390,20230417,1
1.5.H2390,20230418,1
1.5.H2390,20230419,1
1.5.H2390,20230420,1
1.5.H2391,20230421,1
1.5.H2342,20230422,1
1.5.H2345,20230423,1
1.5.H2390,20230424,1
1.5.H2390,20230425,1
1.5.H2390,20230426,1
1.5.H2390,20230427,1
1.5.H2391,20230428,1
1.5.H2342,20230429,1
1.5.H2345,20230430,1
1.5.H2345,20230501,1
1.5.H2390,20230502,1
1.5.H2390,20230503,1
1.5.H2390,20230504,1
1.5.H2391,20230505,1
1.5.H2342,20230506,1
1.5.H2345,20230507,1
1.5.H2390,20230508,1
1.5.H2390,20230509,1
1.5.H2390,20230510,1
1.5.H2390,20230511,1
1.5.H2391,20230512,1
1.5.H2342,20230513,1
1.5.H2345,20230514,1
1.5.H2390,20230515,1
1.5.H2390,20230516,1
1.5.H2390,20230517,1
1.5.H2390,20230518,1
1.5.H2391,20230519,1
1.5.H2342,20230520,1
1.5.H2345,20230521,1
1.5.H2390,20230522,1
1.5.H2390,20230523,1
1.5.H2390,20230524,1
1.5.H2390,20230525,1
1.5.H2391,20230526,1
1.5.H2342,20230527,1
1.5.H2345,20230528,1
1.5.H2390,20230529,1
1.5.H2390,20230530,1
1.5.H2390,20230531,1
1.5.H2390,20230601,1
1.5.H2391,20230602,1
1.5.H2342,20230603,1
1.5.H2345,20230604,1
1.5.H2345,20230605,1
1.5.H2390,20230606,1
1.5.H2390,20230607,1
1.5.H2390,20230608,1
1.5.H2391,20230609,1
1.5.H2342,20230610,1
1.11.H2136,20221014,1
1.11.H2135,20221015,1
1.11.H2133,20221016,1
1.11.H2134,20221017,1
1.11.H2134,20221018,1
1.11.H2134,20221019,1
1.11.H2134,20221020,1
1.11.H2136,20221021,1
1.11.H2135,20221022,1
1.11.H2133,20221023,1
1.11.H2134,20221024,1
1.11.H2134,20221025,1
1.11.H2134,20221026,1
1.11.H2134,20221027,1
1.11.H2136,20221028,1
1.11.H1861,20221029,1
1.11.H2133,20221030,1
1.11.H2134,20221031,1
1.11.H2133,20221101,1
1.11.H2134,20221102,1
1.11.H2134,20221103,1
1.11.H2136,20221104,1
1.11.H1861,20221105,1
1.11.H2133,20221106,1
1.11.H2134,20221107,1
1.11.H2134,20221108,1
1.11.H2134,20221109,1
1.11.H2134,20221110,1
1.11.H2136,20221111,1
1.11.H1861,20221112,1
1.11.H2133,20221113,1
1.11.H2134,20221114,1
1.11.H2134,20221115,1
1.11.H2134,20221116,1
1.11.H2134,20221117,1
1.11.H2136,20221118,1
1.11.H1861,20221119,1
1.11.H2133,20221120,1
1.11.H2134,20221121,1
1.11.H2134,20221122,1
1.11.H2134,20221123,1
1.11.H2134,20221124,1
1.11.H2136,20221125,1
1.11.H1861,20221126,1
1.11.H2133,20221127,1
1.11.H2134,20221128,1
1.11.H2134,20221129,1
1.11.H2134,20221130,1
1.11.H2134,20221201,1
1.11.H2136,20221202,1
1.11.H1861,20221203,1
1.11.H2133,20221204,1
1.11.H2134,20221205,1
1.11.H2133,20221206,1
1.11.H2134,20221207,1
1.11.H2133,20221208,1
1.11.H2136,20221209,1
1.11.H1861,20221210,1
1.11.H2133,20221211,1
1.11.H2134,20221212,1
1.11.H2134,20221213,1
1.11.H2134,20221214,1
1.11.H2134,20221215,1
1.11.H2136,20221216,1
1.11.H1861,20221217,1
1.11.H2133,20221218,1
1.11.H2134,20221219,1
1.11.H2134,20221220,1
1.11.H2134,20221221,1
1.11.H2134,20221222,1
1.11.H2136,20221223,1
1.11.H1861,20221224,1
1.11.H2133,20221225,1
1.11.H2133,20221226,1
1.11.H2134,20221227,1
1.11.H2134,20221228,1
1.11.H2134,20221229,1
1.11.H2136,20221230,1
1.11.H1861,20221231,1
1.11.H2133,20230101,1
1.11.H2134,20230102,1
1.11.H2134,20230103,1
1.11.H2134,20230104,1
1.11.H2134,20230105,1
1.11.H2133,20230106,1
1.11.H1861,20230107,1
1.11.H2133,20230108,1
1.11.H2134,20230109,1
1.11.H2134,20230110,1
1.11.H2134,20230111,1
1.11.H2134,20230112,1
1.11.H2136,20230113,1
1.11.H1861,20230114,1
1.11.H2133,20230115,1
1.11.H2134,20230116,1
1.11.H2134,20230117,1
1.11.H2134,20230118,1
1.11.H2134,20230119,1
1.11.H2136,20230120,1
1.11.H1861,20230121,1
1.11.H2133,20230122,1
1.11.H2134,20230123,1
1.11.H2134,20230124,1
1.11.H2134,20230125,1
1.11.H2134,20230126,1
1.11.H2136,20230127,1
1.11.H1861,20230128,1
1.11.H2133,20230129,1
1.11.H2134,20230130,1
1.11.H2134,20230131,1
1.11.H2134,20230201,1
1.11.H2134,20230202,1
1.11.H2136,20230203,1
1.11.H1861,20230204,1
1.11.H2133,20230205,1
1.11.H2134,20230206,1
1.11.H2134,20230207,1
1.11.H2134,20230208,1
1.11.H2134,20230209,1
1.11.H2136,20230210,1
1.11.H1861,20230211,1
1.11.H2133,20230212,1
1.11.H2134,20230213,1
1.11.H2134,20230214,1
1.11.H2134,20230215,1
1.11.H2134,20230216,1
1.11.H2136,20230217,1
1.11.H1861,20230218,1
1.11.H2133,20230219,1
1.11.H2134,20230220,1
1.11.H2134,20230221,1
1.11.H2134,20230222,1
1.11.H2134,20230223,1
1.11.H2136,20230224,1
1.11.H1861,20230225,1
1.11.H2133,20230226,1
1.11.H2134,20230227,1
1.11.H2134,20230228,1
1.11.H2134,20230301,1
1.11.H2134,20230302,1
1.11.H2136,20230303,1
1.11.H1861,20230304,1
1.11.H2133,20230305,1
1.11.H2134,20230306,1
1.11.H2134,20230307,1
1.11.H2134,20230308,1
1.11.H2134,20230309,1
1.11.H2136,20230310,1
1.11.H1861,20230311,1
1.11.H2133,20230312,1
1.11.H2134,20230313,1
1.11.H2134,20230314,1
1.11.H2134,20230315,1
1.11.H2134,20230316,1
1.11.H2136,20230317,1
1.11.H1861,20230318,1
1.11.H2133,20230319,1
1.11.H2134,20230320,1
1.11.H2134,20230321,1
1.11.H2134,20230322,1
1.11.H2134,20230323,1
1.11.H2136,20230324,1
1.11.H1861,20230325,1
1.11.H2133,20230326,1
1.11.H2134,20230327,1
1.11.H2134,20230328,1
1.11.H2134,20230329,1
1.11.H2134,20230330,1
1.11.H2136,20230331,1
1.11.H1861,20230401,1
1.11.H2133,20230402,1
1.11.H2134,20230403,1
1.11.H2134,20230404,1
1.11.H2134,20230405,1
1.11.H2134,20230406,1
1.11.H2133,20230407,1
1.11.H1861,20230408,1
1.11.H2133,20230409,1
1.11.H2133,20230410,1
1.11.H2134,20230411,1
1.11.H2134,20230412,1
1.11.H2134,20230413,1
1.11.H2136,20230414,1
1.11.H1861,20230415,1
1.11.H2133,20230416,1
1.11.H2134,20230417,1
1.11.H2134,20230418,1
1.11.H2134,20230419,1
1.11.H2134,20230420,1
1.11.H2136,20230421,1
1.11.H1861,20230422,1
1.11.H2133,20230423,1
1.11.H2134,20230424,1
1.11.H2134,20230425,1
1.11.H2134,20230426,1
1.11.H2134,20230427,1
1.11.H2136,20230428,1
1.11.H1861,20230429,1
1.11.H2133,20230430,1
1.11.H2133,20230501,1
1.11.H2134,20230502,1
1.11.H2134,20230503,1
1.11.H2134,20230504,1
1.11.H2136,20230505,1
1.11.H1861,20230506,1
1.11.H2133,20230507,1
1.11.H2134,20230508,1
1.11.H2134,20230509,1
1.11.H2134,20230510,1
1.11.H2134,20230511,1
1.11.H2136,20230512,1
1.11.H1861,20230513,1
1.11.H2133,20230514,1
1.11.H2134,20230515,1
1.11.H2134,20230516,1
1.11.H2134,20230517,1
1.11.H2134,20230518,1
1.11.H2136,20230519,1
1.11.H1861,20230520,1
1.11.H2133,20230521,1
1.11.H2134,20230522,1
1.11.H2134,20230523,1
1.11.H2134,20230524,1
1.11.H2134,20230525,1
1.11.H2136,20230526,1
1.11.H1861,20230527,1
1.11.H2133,20230528,1
1.11.H2134,20230529,1
1.11.H2134,20230530,1
1.11.H2134,20230531,1
1.11.H2134,20230601,1
1.11.H2136,20230602,1
1.11.H1861,20230603,1
1.11.H2133,20230604,1
1.11.H2133,20230605,1
1.11.H2134,20230606,1
1.11.H2134,20230607,1
1.11.H2134,20230608,1
1.11.H2136,20230609,1
1.11.H1861,20230610,1
1.91.H2122,20221014,1
1.91.H1935,20221015,1
1.91.H2111,20221016,1
1.91.H2139,20221017,1
1.91.H2139,20221018,1
1.91.H2139,20221019,1
1.91.H2139,20221020,1
1.91.H2122,20221021,1
1.91.H1935,20221022,1
1.91.H2111,20221023,1
1.91.H2139,20221024,1
1.91.H2139,20221025,1
1.91.H2139,20221026,1
1.91.H2139,20221027,1
1.91.H2122,20221028,1
1.91.H1935,20221029,1
1.91.H2111,20221030,1
1.91.H2139,20221031,1
1.91.H2111,20221101,1
1.91.H2139,20221102,1
1.91.H2139,20221103,1
1.91.H2122,20221104,1
1.91.H1935,20221105,1
1.91.H2111,20221106,1
1.91.H2139,20221107,1
1.91.H2139,20221108,1
1.91.H2139,20221109,1
1.91.H2139,20221110,1
1.91.H2122,20221111,1
1.91.H1935,20221112,1
1.91.H2111,20221113,1
1.91.H2139,20221114,1
1.91.H2139,20221115,1
1.91.H2139,20221116,1
1.91.H2139,20221117,1
1.91.H2122,20221118,1
1.91.H1935,20221119,1
1.91.H2111,20221120,1
1.91.H2139,20221121,1
1.91.H2139,20221122,1
1.91.H2139,20221123,1
1.91.H2139,20221124,1
1.91.H2122,20221125,1
1.91.H1935,20221126,1
1.91.H2111,20221127,1
1.91.H2139,20221128,1
1.91.H2139,20221129,1
1.91.H2139,20221130,1
1.91.H2139,20221201,1
1.91.H2122,20221202,1
1.91.H1935,20221203,1
1.91.H2111,20221204,1
1.91.H2139,20221205,1
1.91.H2111,20221206,1
1.91.H2139,20221207,1
1.91.H2111,20221208,1
1.91.H2122,20221209,1
1.91.H1935,20221210,1
1.91.H2111,20221211,1
1.91.H2139,20221212,1
1.91.H2139,20221213,1
1.91.H2139,20221214,1
1.91.H2139,20221215,1
1.91.H2122,20221216,1
1.91.H1935,20221217,1
1.91.H2111,20221218,1
1.91.H2139,20221219,1
1.91.H2139,20221220,1
1.91.H2139,20221221,1
1.91.H2139,20221222,1
1.91.H2122,20221223,1
1.91.H1935,20221224,1
1.91.H2111,20221225,1
1.91.H2111,20221226,1
1.91.H2139,20221227,1
1.91.H2139,20221228,1
1.91.H2139,20221229,1
1.91.H2122,20221230,1
1.91.H1935,20221231,1
1.91.H2111,20230101,1
1.91.H2139,20230102,1
1.91.H2139,20230103,1
1.91.H2139,20230104,1
1.91.H2139,20230105,1
1.91.H2111,20230106,1
1.91.H1935,20230107,1
1.91.H2111,20230108,1
1.91.H2139,20230109,1
1.91.H2139,20230110,1
1.91.H2139,20230111,1
1.91.H2139,20230112,1
1.91.H2122,20230113,1
1.91.H1935,20230114,1
1.91.H2111,20230115,1
1.91.H2139,20230116,1
1.91.H2139,20230117,1
1.91.H2139,20230118,1
1.91.H2139,20230119,1
1.91.H2122,20230120,1
1.91.H1935,20230121,1
1.91.H2111,20230122,1
1.91.H2139,20230123,1
1.91.H2139,20230124,1
1.91.H2139,20230125,1
1.91.H2139,20230126,1
1.91.H2122,20230127,1
1.91.H1935,20230128,1
1.91.H2111,20230129,1
1.91.H2139,20230130,1
1.91.H2139,20230131,1
1.91.H2139,20230201,1
1.91.H2139,20230202,1
1.91.H2122,20230203,1
1.91.H1935,20230204,1
1.91.H2111,20230205,1
1.91.H2139,20230206,1
1.91.H2139,20230207,1
1.91.H2139,20230208,1
1.91.H2139,20230209,1
1.91.H2122,20230210,1
1.91.H1935,20230211,1
1.91.H2111,20230212,1
1.91.H2139,20230213,1
1.91.H2139,20230214,1
1.91.H2139,20230215,1
1.91.H2139,20230216,1
1.91.H2122,20230217,1
1.91.H1935,20230218,1
1.91.H2111,20230219,1
1.91.H2139,20230220,1
1.91.H2139,20230221,1
1.91.H2139,20230222,1
1.91.H2139,20230223,1
1.91.H2122,20230224,1
1.91.H1935,20230225,1
1.91.H2111,20230226,1
1.91.H2139,20230227,1
1.91.H2139,20230228,1
1.91.H2139,20230301,1
1.91.H2139,20230302,1
1.91.H2122,20230303,1
1.91.H1935,20230304,1
1.91.H2111,20230305,1
1.91.H2139,20230306,1
1.91.H2139,20230307,1
1.91.H2139,20230308,1
1.91.H2139,20230309,1
1.91.H2122,20230310,1
1.91.H1935,20230311,1
1.91.H2111,20230312,1
1.91.H2139,20230313,1
1.91.H2139,20230314,1
1.91.H2139,20230315,1
1.91.H2139,20230316,1
1.91.H2122,20230317,1
1.91.H1935,20230318,1
1.91.H2111,20230319,1
1.91.H2139,20230320,1
1.91.H2139,20230321,1
1.91.H2139,20230322,1
1.91.H2139,20230323,1
1.91.H2122,20230324,1
1.91.H1935,20230325,1
1.91.H2111,20230326,1
1.91.H2139,20230327,1
1.91.H2139,20230328,1
1.91.H2139,20230329,1
1.91.H2139,20230330,1
1.91.H2122,20230331,1
1.91.H1935,20230401,1
1.91.H2111,20230402,1
1.91.H2139,20230403,1
1.91.H2139,20230404,1
1.91.H2139,20230405,1
1.91.H2139,20230406,1
1.91.H2111,20230407,1
1.91.H1935,20230408,1
1.91.H2111,20230409,1
1.91.H2111,20230410,1
1.91.H2139,20230411,1
1.91.H2139,20230412,1
1.91.H2139,20230413,1
1.91.H2122,20230414,1
1.91.H1935,20230415,1
1.91.H2111,20230416,1
1.91.H2139,20230417,1
1.91.H2139,20230418,1
1.91.H2139,20230419,1
1.91.H2139,20230420,1
1.91.H2122,20230421,1
1.91.H1935,20230422,1
1.91.H2111,20230423,1
1.91.H2139,20230424,1
1.91.H2139,20230425,1
1.91.H2139,20230426,1
1.91.H2139,20230427,1
1.91.H2122,20230428,1
1.91.H1935,20230429,1
1.91.H2111,20230430,1
1.91.H2111,20230501,1
1.91.H2139,20230502,1
1.91.H2139,20230503,1
1.91.H2139,20230504,1
1.91.H2122,20230505,1
1.91.H1935,20230506,1
1.91.H2111,20230507,1
1.91.H2139,20230508,1
1.91.H2139,20230509,1
1.91.H2139,20230510,1
1.91.H2139,20230511,1
1.91.H2122,20230512,1
1.91.H1935,20230513,1
1.91.H2111,20230514,1
1.91.H2139,20230515,1
1.91.H2139,20230516,1
1.91.H2139,20230517,1
1.91.H2139,20230518,1
1.91.H2122,20230519,1
1.91.H1935,20230520,1
1.91.H2111,20230521,1
1.91.H2139,20230522,1
1.91.H2139,20230523,1
1.91.H2139,20230524,1
1.91.H2139,20230525,1
1.91.H2122,20230526,1
1.91.H1935,20230527,1
1.91.H2111,20230528,1
1.91.H2139,20230529,1
1.91.H2139,20230530,1
1.91.H2139,20230531,1
1.91.H2139,20230601,1
1.91.H2122,20230602,1
1.91.H1935,20230603,1
1.91.H2111,20230604,1
1.91.H2111,20230605,1
1.91.H2139,20230606,1
1.91.H2139,20230607,1
1.91.H2139,20230608,1
1.91.H2122,20230609,1
1.91.H1935,20230610,1
1.94.H2132,20221014,1
1.94.H1077,20221015,1
1.94.H2128,20221016,1
1.94.H2130,20221017,1
1.94.H2130,20221018,1
1.94.H2130,20221019,1
1.94.H2130,20221020,1
1.94.H2132,20221021,1
1.94.H1077,20221022,1
1.94.H2128,20221023,1
1.94.H2130,20221024,1
1.94.H2130,20221025,1
1.94.H2130,20221026,1
1.94.H2130,20221027,1
1.94.H2132,20221028,1
1.94.H1077,20221029,1
1.94.H2128,20221030,1
1.94.H2130,20221031,1
1.94.H2128,20221101,1
1.94.H2130,20221102,1
1.94.H2130,20221103,1
1.94.H2132,20221104,1
1.94.H1077,20221105,1
1.94.H2128,20221106,1
1.94.H2130,20221107,1
1.94.H2130,20221108,1
1.94.H2130,20221109,1
1.94.H2130,20221110,1
1.94.H2132,20221111,1
1.94.H1077,20221112,1
1.94.H2128,20221113,1
1.94.H2130,20221114,1
1.94.H2130,20221115,1
1.94.H2130,20221116,1
1.94.H2130,20221117,1
1.94.H2132,20221118,1
1.94.H1077,20221119,1
1.94.H2128,20221120,1
1.94.H2130,20221121,1
1.94.H2130,20221122,1
1.94.H2130,20221123,1
1.94.H2130,20221124,1
1.94.H2132,20221125,1
1.94.H1077,20221126,1
1.94.H2128,20221127,1
1.94.H2130,20221128,1
1.94.H2130,20221129,1
1.94.H2130,20221130,1
1.94.H2130,20221201,1
1.94.H2132,20221202,1
1.94.H1077,20221203,1
1.94.H2128,20221204,1
1.94.H2130,20221205,1
1.94.H2128,20221206,1
1.94.H2130,20221207,1
1.94.H2128,20221208,1
1.94.H2132,20221209,1
1.94.H1077,20221210,1
1.94.H2128,20221211,1
1.94.H2130,20221212,1
1.94.H2130,20221213,1
1.94.H2130,20221214,1
1.94.H2130,20221215,1
1.94.H2132,20221216,1
1.94.H1077,20221217,1
1.94.H2128,20221218,1
1.94.H2130,20221219,1
1.94.H2130,20221220,1
1.94.H2130,20221221,1
1.94.H2130,20221222,1
1.94.H2132,20221223,1
1.94.H1077,20221224,1
1.94.H2128,20221225,1
1.94.H2128,20221226,1
1.94.H2130,20221227,1
1.94.H2130,20221228,1
1.94.H2130,20221229,1
1.94.H2132,20221230,1
1.94.H1077,20221231,1
1.94.H2128,20230101,1
1.94.H2130,20230102,1
1.94.H2130,20230103,1
1.94.H2130,20230104,1
1.94.H2130,20230105,1
1.94.H2128,20230106,1
1.94.H1077,20230107,1
1.94.H2128,20230108,1
1.94.H2130,20230109,1
1.94.H2130,20230110,1
1.94.H2130,20230111,1
1.94.H2130,20230112,1
1.94.H2132,20230113,1
1.94.H1077,20230114,1
1.94.H2128,20230115,1
1.94.H2130,20230116,1
1.94.H2130,20230117,1
1.94.H2130,20230118,1
1.94.H2130,20230119,1
1.94.H2132,20230120,1
1.94.H1077,20230121,1
1.94.H2128,20230122,1
1.94.H2130,20230123,1
1.94.H2130,20230124,1
1.94.H2130,20230125,1
1.94.H2130,20230126,1
1.94.H2132,20230127,1
1.94.H1077,20230128,1
1.94.H2128,20230129,1
1.94.H2130,20230130,1
1.94.H2130,20230131,1
1.94.H2130,20230201,1
1.94.H2130,20230202,1
1.94.H2132,20230203,1
1.94.H1077,20230204,1
1.94.H2128,20230205,1
1.94.H2130,20230206,1
1.94.H2130,20230207,1
1.94.H2130,20230208,1
1.94.H2130,20230209,1
1.94.H2132,20230210,1
1.94.H1077,20230211,1
1.94.H2128,20230212,1
1.94.H2130,20230213,1
1.94.H2130,20230214,1
1.94.H2130,20230215,1
1.94.H2130,20230216,1
1.94.H2132,20230217,1
1.94.H1077,20230218,1
1.94.H2128,20230219,1
1.94.H2130,20230220,1
1.94.H2130,20230221,1
1.94.H2130,20230222,1
1.94.H2130,20230223,1
1.94.H2132,20230224,1
1.94.H1077,20230225,1
1.94.H2128,20230226,1
1.94.H2130,20230227,1
1.94.H2130,20230228,1
1.94.H2130,20230301,1
1.94.H2130,20230302,1
1.94.H2132,20230303,1
1.94.H1077,20230304,1
1.94.H2128,20230305,1
1.94.H2130,20230306,1
1.94.H2130,20230307,1
1.94.H2130,20230308,1
1.94.H2130,20230309,1
1.94.H2132,20230310,1
1.94.H1077,20230311,1
1.94.H2128,20230312,1
1.94.H2130,20230313,1
1.94.H2130,20230314,1
1.94.H2130,20230315,1
1.94.H2130,20230316,1
1.94.H2132,20230317,1
1.94.H1077,20230318,1
1.94.H2128,20230319,1
1.94.H2130,20230320,1
1.94.H2130,20230321,1
1.94.H2130,20230322,1
1.94.H2130,20230323,1
1.94.H2132,20230324,1
1.94.H1077,20230325,1
1.94.H2128,20230326,1
1.94.H2130,20230327,1
1.94.H2130,20230328,1
1.94.H2130,20230329,1
1.94.H2130,20230330,1
1.94.H2132,20230331,1
1.94.H1077,20230401,1
1.94.H2128,20230402,1
1.94.H2130,20230403,1
1.94.H2130,20230404,1
1.94.H2130,20230405,1
1.94.H2130,20230406,1
1.94.H2128,20230407,1
1.94.H1077,20230408,1
1.94.H2128,20230409,1
1.94.H2128,20230410,1
1.94.H2130,20230411,1
1.94.H2130,20230412,1
1.94.H2130,20230413,1
1.94.H2132,20230414,1
1.94.H1077,20230415,1
1.94.H2128,20230416,1
1.94.H2130,20230417,1
1.94.H2130,20230418,1
1.94.H2130,20230419,1
1.94.H2130,20230420,1
1.94.H2132,20230421,1
1.94.H1077,20230422,1
1.94.H2128,20230423,1
1.94.H2130,20230424,1
1.94.H2130,20230425,1
1.94.H2130,20230426,1
1.94.H2130,20230427,1
1.94.H2132,20230428,1
1.94.H1077,20230429,1
1.94.H2128,20230430,1
1.94.H2128,20230501,1
1.94.H2130,20230502,1
1.94.H2130,20230503,1
1.94.H2130,20230504,1
1.94.H2132,20230505,1
1.94.H1077,20230506,1
1.94.H2128,20230507,1
1.94.H2130,20230508,1
1.94.H2130,20230509,1
1.94.H2130,20230510,1
1.94.H2130,20230511,1
1.94.H2132,20230512,1
1.94.H1077,20230513,1
1.94.H2128,20230514,1
1.94.H2130,20230515,1
1.94.H2130,20230516,1
1.94.H2130,20230517,1
1.94.H2130,20230518,1
1.94.H2132,20230519,1
1.94.H1077,20230520,1
1.94.H2128,20230521,1
1.94.H2130,20230522,1
1.94.H2130,20230523,1
1.94.H2130,20230524,1
1.94.H2130,20230525,1
1.94.H2132,20230526,1
1.94.H1077,20230527,1
1.94.H2128,20230528,1
1.94.H2130,20230529,1
1.94.H2130,20230530,1
1.94.H2130,20230531,1
1.94.H2130,20230601,1
1.94.H2132,20230602,1
1.94.H1077,20230603,1
1.94.H2128,20230604,1
1.94.H2128,20230605,1
1.94.H2130,20230606,1
1.94.H2130,20230607,1
1.94.H2130,20230608,1
1.94.H2132,20230609,1
1.94.H1077,20230610,1
1.101.H2123,20221014,1
1.101.H1936,20221015,1
1.101.H2110,20221016,1
1.101.H2140,20221017,1
1.101.H2140,20221018,1
1.101.H2140,20221019,1
1.101.H2140,20221020,1
1.101.H2123,20221021,1
1.101.H1936,20221022,1
1.101.H2110,20221023,1
1.101.H2140,20221024,1
1.101.H2140,20221025,1
1.101.H2140,20221026,1
1.101.H2140,20221027,1
1.101.H2123,20221028,1
1.101.H1936,20221029,1
1.101.H2110,20221030,1
1.101.H2140,20221031,1
1.101.H2110,20221101,1
1.101.H2140,20221102,1
1.101.H2140,20221103,1
1.101.H2123,20221104,1
1.101.H1936,20221105,1
1.101.H2110,20221106,1
1.101.H2140,20221107,1
1.101.H2140,20221108,1
1.101.H2140,20221109,1
1.101.H2140,20221110,1
1.101.H2123,20221111,1
1.101.H1936,20221112,1
1.101.H2110,20221113,1
1.101.H2140,20221114,1
1.101.H2140,20221115,1
1.101.H2140,20221116,1
1.101.H2140,20221117,1
1.101.H2123,20221118,1
1.101.H1936,20221119,1
1.101.H2110,20221120,1
1.101.H2140,20221121,1
1.101.H2140,20221122,1
1.101.H2140,20221123,1
1.101.H2140,20221124,1
1.101.H2123,20221125,1
1.101.H1936,20221126,1
1.101.H2110,20221127,1
1.101.H2140,20221128,1
1.101.H2140,20221129,1
1.101.H2140,20221130,1
1.101.H2140,20221201,1
1.101.H2123,20221202,1
1.101.H1936,20221203,1
1.101.H2110,20221204,1
1.101.H2140,20221205,1
1.101.H2110,20221206,1
1.101.H2140,20221207,1
1.101.H2110,20221208,1
1.101.H2123,20221209,1
1.101.H1936,20221210,1
1.101.H2110,20221211,1
1.101.H2140,20221212,1
1.101.H2140,20221213,1
1.101.H2140,20221214,1
1.101.H2140,20221215,1
1.101.H2123,20221216,1
1.101.H1936,20221217,1
1.101.H2110,20221218,1
1.101.H2140,20221219,1
1.101.H2140,20221220,1
1.101.H2140,20221221,1
1.101.H2140,20221222,1
1.101.H2123,20221223,1
1.101.H1936,20221224,1
1.101.H2110,20221225,1
1.101.H2110,20221226,1
1.101.H2140,20221227,1
1.101.H2140,20221228,1
1.101.H2140,20221229,1
1.101.H2123,20221230,1
